Time,Average,Year,Month,Day,YearMonth,Index
2021-03-17,106.87967357880473,2021,3,17,2021-03,1
2021-03-18,106.99935255741444,2021,3,18,2021-03,1
2021-03-19,107.25041548798372,2021,3,19,2021-03,1
2021-03-20,108.35381275503835,2021,3,20,2021-03,1
2021-03-21,111.23223645504066,2021,3,21,2021-03,1
2021-03-22,106.35799649453575,2021,3,22,2021-03,1
2021-03-23,104.49472449261732,2021,3,23,2021-03,1
2021-03-24,105.47990816080328,2021,3,24,2021-03,1
2021-03-25,106.04581175760251,2021,3,25,2021-03,1
2021-03-26,106.14760171548033,2021,3,26,2021-03,1
2021-03-27,106.27844446623894,2021,3,27,2021-03,1
2021-03-28,109.25360817329705,2021,3,28,2021-03,1
2021-03-29,106.05417295726103,2021,3,29,2021-03,1
2021-03-30,105.95818537650932,2021,3,30,2021-03,1
2021-03-31,105.55224830783513,2021,3,31,2021-03,1
2021-04-01,105.21379521241542,2021,4,1,2021-04,2
2021-04-02,105.12517537532364,2021,4,2,2021-04,2
2021-04-03,105.51593402766322,2021,4,3,2021-04,2
2021-04-04,107.45123729736409,2021,4,4,2021-04,2
2021-04-05,104.91821540826598,2021,4,5,2021-04,2
2021-04-06,104.07993040685652,2021,4,6,2021-04,2
2021-04-07,105.10798727743223,2021,4,7,2021-04,2
2021-04-08,105.96141249250545,2021,4,8,2021-04,2
2021-04-09,104.95886044717625,2021,4,9,2021-04,2
2021-04-10,105.10867961470424,2021,4,10,2021-04,2
2021-04-11,105.73482912787831,2021,4,11,2021-04,2
2021-04-12,106.15550477742624,2021,4,12,2021-04,2
2021-04-13,106.95138952192477,2021,4,13,2021-04,2
2021-04-14,106.89553743980295,2021,4,14,2021-04,2
2021-04-15,104.82219722958045,2021,4,15,2021-04,2
2021-04-16,105.43512635930631,2021,4,16,2021-04,2
2021-04-17,106.96291856762996,2021,4,17,2021-04,2
2021-04-18,105.18357032453662,2021,4,18,2021-04,2
2021-04-19,104.68720298563198,2021,4,19,2021-04,2
2021-04-20,105.3238372858159,2021,4,20,2021-04,2
2021-04-21,105.32047218160136,2021,4,21,2021-04,2
2021-04-22,105.70507701886481,2021,4,22,2021-04,2
2021-04-23,105.94196763683387,2021,4,23,2021-04,2
2021-04-24,106.29108032478022,2021,4,24,2021-04,2
2021-04-25,107.03707023647635,2021,4,25,2021-04,2
2021-04-26,106.28236389023908,2021,4,26,2021-04,2
2021-04-27,106.5353820496283,2021,4,27,2021-04,2
2021-04-28,107.70415867807084,2021,4,28,2021-04,2
2021-04-29,107.06962837126162,2021,4,29,2021-04,2
2021-04-30,104.23286401927288,2021,4,30,2021-04,2
2021-05-01,105.1185895091088,2021,5,1,2021-05,3
2021-05-02,105.14749928346363,2021,5,2,2021-05,3
2021-05-03,103.32581362180377,2021,5,3,2021-05,3
2021-05-04,104.01952470679934,2021,5,4,2021-05,3
2021-05-05,106.09093259847022,2021,5,5,2021-05,3
2021-05-06,104.5527518554869,2021,5,6,2021-05,3
2021-05-07,105.65775483155652,2021,5,7,2021-05,3
2021-05-08,105.96766220666295,2021,5,8,2021-05,3
2021-05-09,106.69624270347127,2021,5,9,2021-05,3
2021-05-10,106.20919858815373,2021,5,10,2021-05,3
2021-05-11,106.20478678367427,2021,5,11,2021-05,3
2021-05-12,106.45795460158847,2021,5,12,2021-05,3
2021-05-13,106.58658036415821,2021,5,13,2021-05,3
2021-05-14,107.17353779431996,2021,5,14,2021-05,3
2021-05-15,107.25452062351387,2021,5,15,2021-05,3
2021-05-16,107.5727223152703,2021,5,16,2021-05,3
2021-05-17,109.12487059426259,2021,5,17,2021-05,3
2021-05-18,107.49959811592204,2021,5,18,2021-05,3
2021-05-19,105.02434183548316,2021,5,19,2021-05,3
2021-05-20,104.93516278547447,2021,5,20,2021-05,3
2021-05-21,105.21396940170388,2021,5,21,2021-05,3
2021-05-22,105.45862392347018,2021,5,22,2021-05,3
2021-05-23,102.48737991817987,2021,5,23,2021-05,3
2021-05-24,103.6333114923384,2021,5,24,2021-05,3
2021-05-25,105.51893545971268,2021,5,25,2021-05,3
2021-05-26,103.40636398191192,2021,5,26,2021-05,3
2021-05-27,105.91462978184707,2021,5,27,2021-05,3
2021-05-28,103.36071705374897,2021,5,28,2021-05,3
2021-05-29,104.32212784974615,2021,5,29,2021-05,3
2021-05-30,104.56594200562547,2021,5,30,2021-05,3
2021-05-31,105.49073341850817,2021,5,31,2021-05,3
2021-06-01,104.91771979297853,2021,6,1,2021-06,4
2021-06-02,105.40777853159203,2021,6,2,2021-06,4
2021-06-03,105.79391529491326,2021,6,3,2021-06,4
2021-06-04,107.68840958867666,2021,6,4,2021-06,4
2021-06-05,103.03163107507973,2021,6,5,2021-06,4
2021-06-06,103.95844025576733,2021,6,6,2021-06,4
2021-06-07,104.79533082747169,2021,6,7,2021-06,4
2021-06-08,105.07446643873548,2021,6,8,2021-06,4
2021-06-09,105.0196511260065,2021,6,9,2021-06,4
2021-06-10,105.607750186728,2021,6,10,2021-06,4
2021-06-11,105.7610023532628,2021,6,11,2021-06,4
2021-06-12,106.02040725932757,2021,6,12,2021-06,4
2021-06-13,107.32183432519582,2021,6,13,2021-06,4
2021-06-14,106.3702660413439,2021,6,14,2021-06,4
2021-06-15,106.78172563852095,2021,6,15,2021-06,4
2021-06-16,107.13555406724082,2021,6,16,2021-06,4
2021-06-17,105.2516527333949,2021,6,17,2021-06,4
2021-06-18,106.26109823831247,2021,6,18,2021-06,4
2021-06-19,107.13458893426296,2021,6,19,2021-06,4
2021-06-20,104.02808296114726,2021,6,20,2021-06,4
2021-06-21,104.83613792907958,2021,6,21,2021-06,4
2021-06-22,105.61542103794102,2021,6,22,2021-06,4
2021-06-23,105.13415038847242,2021,6,23,2021-06,4
2021-06-24,104.83962204179835,2021,6,24,2021-06,4
2021-06-25,103.9999381870075,2021,6,25,2021-06,4
2021-06-26,104.59403877346867,2021,6,26,2021-06,4
2021-06-27,105.02990796686079,2021,6,27,2021-06,4
2021-06-28,105.45346320817754,2021,6,28,2021-06,4
2021-06-29,104.24889510035023,2021,6,29,2021-06,4
2021-06-30,103.03984521871402,2021,6,30,2021-06,4
2021-07-01,103.87250272072075,2021,7,1,2021-07,5
2021-07-02,103.46850553441165,2021,7,2,2021-07,5
2021-07-03,102.90131856997566,2021,7,3,2021-07,5
2021-07-04,103.33241408306374,2021,7,4,2021-07,5
2021-07-05,104.16976356601491,2021,7,5,2021-07,5
2021-07-06,103.72837001784488,2021,7,6,2021-07,5
2021-07-07,104.82697855443668,2021,7,7,2021-07,5
2021-07-08,102.7267191642423,2021,7,8,2021-07,5
2021-07-09,104.07795919575778,2021,7,9,2021-07,5
2021-07-10,103.34181860548091,2021,7,10,2021-07,5
2021-07-11,104.34555056787347,2021,7,11,2021-07,5
2021-07-12,103.41292705551194,2021,7,12,2021-07,5
2021-07-13,103.34740649040559,2021,7,13,2021-07,5
2021-07-14,102.73029179374397,2021,7,14,2021-07,5
2021-07-15,103.11392439852217,2021,7,15,2021-07,5
2021-07-16,103.7031232542634,2021,7,16,2021-07,5
2021-07-17,104.60988832892299,2021,7,17,2021-07,5
2021-07-18,105.44712830006637,2021,7,18,2021-07,5
2021-07-19,106.20930380439873,2021,7,19,2021-07,5
2021-07-20,106.68771886044463,2021,7,20,2021-07,5
2021-07-21,106.87187874908321,2021,7,21,2021-07,5
2021-07-22,106.73846121506097,2021,7,22,2021-07,5
2021-07-23,105.97461520852777,2021,7,23,2021-07,5
2021-07-24,105.73103736273272,2021,7,24,2021-07,5
2021-07-25,105.87692027135421,2021,7,25,2021-07,5
2021-07-26,105.93204183562608,2021,7,26,2021-07,5
2021-07-27,102.60815213430524,2021,7,27,2021-07,5
2021-07-28,102.95871826471183,2021,7,28,2021-07,5
2021-07-29,103.67557226358174,2021,7,29,2021-07,5
2021-07-30,103.03666436900967,2021,7,30,2021-07,5
2021-07-31,103.2888793785643,2021,7,31,2021-07,5
2021-08-01,103.82455058349932,2021,8,1,2021-08,6
2021-08-02,103.75284732721556,2021,8,2,2021-08,6
2021-08-03,104.18971020349869,2021,8,3,2021-08,6
2021-08-04,105.29510903264168,2021,8,4,2021-08,6
2021-08-05,105.48615866168176,2021,8,5,2021-08,6
2021-08-06,105.68650848458944,2021,8,6,2021-08,6
2021-08-07,105.52138329220003,2021,8,7,2021-08,6
2021-08-08,104.13583156276962,2021,8,8,2021-08,6
2021-08-09,102.54545860576332,2021,8,9,2021-08,6
2021-08-10,102.91617776506676,2021,8,10,2021-08,6
2021-08-11,103.46754473865256,2021,8,11,2021-08,6
2021-08-12,103.16711918715366,2021,8,12,2021-08,6
2021-08-13,104.51011070265552,2021,8,13,2021-08,6
2021-08-14,104.65010633036677,2021,8,14,2021-08,6
2021-08-15,102.49928369309282,2021,8,15,2021-08,6
2021-08-16,100.3500956215603,2021,8,16,2021-08,6
2021-08-17,101.37684802430785,2021,8,17,2021-08,6
2021-08-18,100.83764155772722,2021,8,18,2021-08,6
2021-08-19,102.18148501154124,2021,8,19,2021-08,6
2021-08-20,102.87608931244533,2021,8,20,2021-08,6
2021-08-21,103.25103763103327,2021,8,21,2021-08,6
2021-08-22,103.01909271275689,2021,8,22,2021-08,6
2021-08-23,103.99948516595174,2021,8,23,2021-08,6
2021-08-24,103.02231548071441,2021,8,24,2021-08,6
2021-08-25,102.96401727826047,2021,8,25,2021-08,6
2021-08-26,102.56078586576295,2021,8,26,2021-08,6
2021-08-27,101.70258806315587,2021,8,27,2021-08,6
2021-08-28,102.48199179281605,2021,8,28,2021-08,6
2021-08-29,102.66720705440983,2021,8,29,2021-08,6
2021-08-30,103.78034413932286,2021,8,30,2021-08,6
2021-08-31,103.4033454376339,2021,8,31,2021-08,6
2021-09-01,106.14685239033854,2021,9,1,2021-09,7
2021-09-02,102.27090876793382,2021,9,2,2021-09,7
2021-09-03,101.56227531256067,2021,9,3,2021-09,7
2021-09-04,101.06510599258026,2021,9,4,2021-09,7
2021-09-05,98.45163279404481,2021,9,5,2021-09,7
2021-09-06,99.55721678836841,2021,9,6,2021-09,7
2021-09-07,98.91527984671121,2021,9,7,2021-09,7
2021-09-08,101.23698269370085,2021,9,8,2021-09,7
2021-09-09,100.1782692389492,2021,9,9,2021-09,7
2021-09-10,100.78264338138408,2021,9,10,2021-09,7
2021-09-11,101.52555443737988,2021,9,11,2021-09,7
2021-09-12,101.36008044011609,2021,9,12,2021-09,7
2021-09-13,101.37079678939261,2021,9,13,2021-09,7
2021-09-14,102.21368630543286,2021,9,14,2021-09,7
2021-09-15,102.32735300222885,2021,9,15,2021-09,7
2021-09-16,100.33228865090729,2021,9,16,2021-09,7
2021-09-17,100.86395546979728,2021,9,17,2021-09,7
2021-09-18,101.7709942449027,2021,9,18,2021-09,7
2021-09-19,99.84265320138,2021,9,19,2021-09,7
2021-09-20,100.770056373073,2021,9,20,2021-09,7
2021-09-21,101.34345134416466,2021,9,21,2021-09,7
2021-09-22,102.37285377992434,2021,9,22,2021-09,7
2021-09-23,100.96949323294899,2021,9,23,2021-09,7
2021-09-24,101.09790597320928,2021,9,24,2021-09,7
2021-09-25,100.34618690109622,2021,9,25,2021-09,7
2021-09-26,100.07173027819992,2021,9,26,2021-09,7
2021-09-27,100.5535046118246,2021,9,27,2021-09,7
2021-09-28,100.94626036867778,2021,9,28,2021-09,7
2021-09-29,101.47147365932165,2021,9,29,2021-09,7
2021-09-30,102.13727103998373,2021,9,30,2021-09,7
2021-10-01,100.06979843477635,2021,10,1,2021-10,8
2021-10-02,99.33693104705293,2021,10,2,2021-10,8
2021-10-03,99.74929101069814,2021,10,3,2021-10,8
2021-10-04,100.61500177347348,2021,10,4,2021-10,8
2021-10-05,101.25178897753149,2021,10,5,2021-10,8
2021-10-06,100.92086527998413,2021,10,6,2021-10,8
2021-10-07,100.23524074960584,2021,10,7,2021-10,8
2021-10-08,100.60554895206607,2021,10,8,2021-10,8
2021-10-09,100.05225933037899,2021,10,9,2021-10,8
2021-10-10,99.68505437448779,2021,10,10,2021-10,8
2021-10-11,100.98463959600848,2021,10,11,2021-10,8
2021-10-12,103.02336414226954,2021,10,12,2021-10,8
2021-10-13,100.34929242538966,2021,10,13,2021-10,8
2021-10-14,98.67185660608635,2021,10,14,2021-10,8
2021-10-15,99.63949410840951,2021,10,15,2021-10,8
2021-10-16,102.02418378496931,2021,10,16,2021-10,8
2021-10-17,100.80644963176002,2021,10,17,2021-10,8
2021-10-18,97.93074591155819,2021,10,18,2021-10,8
2021-10-19,99.09335711852249,2021,10,19,2021-10,8
2021-10-20,101.238540268153,2021,10,20,2021-10,8
2021-10-21,98.90079886731176,2021,10,21,2021-10,8
2021-10-22,99.40637022372648,2021,10,22,2021-10,8
2021-10-23,98.68256361033308,2021,10,23,2021-10,8
2021-10-24,98.5977347199524,2021,10,24,2021-10,8
2021-10-25,99.57821847364004,2021,10,25,2021-10,8
2021-10-26,98.40757029428839,2021,10,26,2021-10,8
2021-10-27,97.66079195017639,2021,10,27,2021-10,8
2021-10-28,98.49353966931697,2021,10,28,2021-10,8
2021-10-29,98.74824018880537,2021,10,29,2021-10,8
2021-10-30,99.09906395438779,2021,10,30,2021-10,8
2021-10-31,98.93667973889615,2021,10,31,2021-10,8
2021-11-01,99.70665681689722,2021,11,1,2021-11,9
2021-11-02,99.7571476640483,2021,11,2,2021-11,9
2021-11-03,99.83721590386732,2021,11,3,2021-11,9
2021-11-04,99.82040453985157,2021,11,4,2021-11,9
2021-11-05,99.90331164479781,2021,11,5,2021-11,9
2021-11-06,100.14287290282081,2021,11,6,2021-11,9
2021-11-07,99.98068890924912,2021,11,7,2021-11,9
2021-11-08,100.04638900819253,2021,11,8,2021-11,9
2021-11-09,99.32844824037122,2021,11,9,2021-11,9
2021-11-10,100.26563415452515,2021,11,10,2021-11,9
2021-11-11,100.33336750111687,2021,11,11,2021-11,9
2021-11-12,100.13836503587788,2021,11,12,2021-11,9
2021-11-13,99.81188225236411,2021,11,13,2021-11,9
2021-11-14,100.12165690451152,2021,11,14,2021-11,9
2021-11-15,100.10080201828889,2021,11,15,2021-11,9
2021-11-16,100.14920486394979,2021,11,16,2021-11,9
2021-11-17,100.15297762646281,2021,11,17,2021-11,9
2021-11-18,100.419731613575,2021,11,18,2021-11,9
2021-11-19,100.82426276356202,2021,11,19,2021-11,9
2021-11-20,100.4592181502186,2021,11,20,2021-11,9
2021-11-21,101.12037758102375,2021,11,21,2021-11,9
2021-11-22,103.46378134199189,2021,11,22,2021-11,9
2021-11-23,100.5712875158099,2021,11,23,2021-11,9
2021-11-24,100.84589361873503,2021,11,24,2021-11,9
2021-11-25,100.30525840650343,2021,11,25,2021-11,9
2021-11-26,99.79379252481066,2021,11,26,2021-11,9
2021-11-27,99.67508219352901,2021,11,27,2021-11,9
2021-11-28,98.04585745681496,2021,11,28,2021-11,9
2021-11-29,98.4757863809838,2021,11,29,2021-11,9
2021-11-30,99.7249424395197,2021,11,30,2021-11,9
2021-12-01,100.82214731266822,2021,12,1,2021-12,10
2021-12-02,98.69223744419946,2021,12,2,2021-12,10
2021-12-03,98.27295758128527,2021,12,3,2021-12,10
2021-12-04,99.9928374432019,2021,12,4,2021-12,10
2021-12-05,97.65446495427926,2021,12,5,2021-12,10
2021-12-06,98.52351303642169,2021,12,6,2021-12,10
2021-12-07,100.15895643201752,2021,12,7,2021-12,10
2021-12-08,98.99563162968471,2021,12,8,2021-12,10
2021-12-09,96.27630011326059,2021,12,9,2021-12,10
2021-12-10,96.72125189940441,2021,12,10,2021-12,10
2021-12-11,97.85916963633662,2021,12,11,2021-12,10
2021-12-12,99.12797515693383,2021,12,12,2021-12,10
2021-12-13,99.41077917497825,2021,12,13,2021-12,10
2021-12-14,97.93271437355223,2021,12,14,2021-12,10
2021-12-15,99.02398057242817,2021,12,15,2021-12,10
2021-12-16,99.50940866836545,2021,12,16,2021-12,10
2021-12-17,103.09002325734167,2021,12,17,2021-12,10
2021-12-18,97.73855720904449,2021,12,18,2021-12,10
2021-12-19,96.3956129543922,2021,12,19,2021-12,10
2021-12-20,96.95038616026046,2021,12,20,2021-12,10
2021-12-21,98.25587770943736,2021,12,21,2021-12,10
2021-12-22,98.10017462859588,2021,12,22,2021-12,10
2021-12-23,97.66214104682203,2021,12,23,2021-12,10
2021-12-24,98.69458245149825,2021,12,24,2021-12,10
2021-12-25,99.62144885693745,2021,12,25,2021-12,10
2021-12-26,97.82276077941624,2021,12,26,2021-12,10
2021-12-27,95.69559687949715,2021,12,27,2021-12,10
2021-12-28,92.51361751895365,2021,12,28,2021-12,10
2021-12-29,92.16767112912576,2021,12,29,2021-12,10
2021-12-30,94.71513053433833,2021,12,30,2021-12,10
2021-12-31,95.01975527216595,2021,12,31,2021-12,10
2022-01-01,91.34467363507049,2022,1,1,2022-01,11
2022-01-02,91.20153434400063,2022,1,2,2022-01,11
2022-01-03,90.36510764925326,2022,1,3,2022-01,11
2022-01-04,93.17631596127227,2022,1,4,2022-01,11
2022-01-05,89.8228669044257,2022,1,5,2022-01,11
2022-01-06,90.17549873925218,2022,1,6,2022-01,11
2022-01-07,90.69768914416075,2022,1,7,2022-01,11
2022-01-08,90.48058220286153,2022,1,8,2022-01,11
2022-01-09,91.74792163766773,2022,1,9,2022-01,11
2022-01-10,91.55169327191985,2022,1,10,2022-01,11
2022-01-11,94.22249452251441,2022,1,11,2022-01,11
2022-01-12,93.55427511931674,2022,1,12,2022-01,11
2022-01-13,90.89296930285651,2022,1,13,2022-01,11
2022-01-14,91.18389615676773,2022,1,14,2022-01,11
2022-01-15,89.1682742471351,2022,1,15,2022-01,11
2022-01-16,90.6061095346676,2022,1,16,2022-01,11
2022-01-17,92.13855213676435,2022,1,17,2022-01,11
2022-01-18,94.00132085202343,2022,1,18,2022-01,11
2022-01-19,90.84185135488303,2022,1,19,2022-01,11
2022-01-20,91.70169863009691,2022,1,20,2022-01,11
2022-01-21,89.52620284848028,2022,1,21,2022-01,11
2022-01-22,89.25031133199447,2022,1,22,2022-01,11
2022-01-23,90.3874333759293,2022,1,23,2022-01,11
2022-01-24,90.74629990417893,2022,1,24,2022-01,11
2022-01-25,90.81415814014859,2022,1,25,2022-01,11
2022-01-26,92.46278547996809,2022,1,26,2022-01,11
2022-01-27,92.381887697603,2022,1,27,2022-01,11
2022-01-28,92.92303267894681,2022,1,28,2022-01,11
2022-01-29,92.93744885460686,2022,1,29,2022-01,11
2022-01-30,92.77503686964863,2022,1,30,2022-01,11
2022-01-31,92.75480688230567,2022,1,31,2022-01,11
2022-02-01,93.28660899525602,2022,2,1,2022-02,12
2022-02-02,93.5287436869391,2022,2,2,2022-02,12
2022-02-03,93.3995093034551,2022,2,3,2022-02,12
2022-02-04,92.86552936014972,2022,2,4,2022-02,12
2022-02-05,93.48406189071315,2022,2,5,2022-02,12
2022-02-06,92.38130947251092,2022,2,6,2022-02,12
2022-02-07,91.28082084741509,2022,2,7,2022-02,12
2022-02-08,91.99838667459218,2022,2,8,2022-02,12
2022-02-09,92.09328965307007,2022,2,9,2022-02,12
2022-02-10,92.98811462797507,2022,2,10,2022-02,12
2022-02-11,87.5450420335962,2022,2,11,2022-02,12
2022-02-12,88.58193700476329,2022,2,12,2022-02,12
2022-02-13,90.9472266923622,2022,2,13,2022-02,12
2022-02-14,91.58428904376468,2022,2,14,2022-02,12
2022-02-15,94.35466147802366,2022,2,15,2022-02,12
2022-02-16,94.88233462629795,2022,2,16,2022-02,12
2022-02-17,95.28454296921173,2022,2,17,2022-02,12
2022-02-18,94.10679537439248,2022,2,18,2022-02,12
2022-02-19,94.49585882859968,2022,2,19,2022-02,12
2022-02-20,94.89183066463379,2022,2,20,2022-02,12
2022-02-21,94.37543553439544,2022,2,21,2022-02,12
2022-02-22,92.06835497092536,2022,2,22,2022-02,12
2022-02-23,90.2531020156226,2022,2,23,2022-02,12
2022-02-24,90.19434825795145,2022,2,24,2022-02,12
2022-02-25,91.55403004309154,2022,2,25,2022-02,12
2022-02-26,92.65613168663533,2022,2,26,2022-02,12
2022-02-27,94.73234589133685,2022,2,27,2022-02,12
2022-02-28,94.45204624813967,2022,2,28,2022-02,12
2022-03-01,96.15375029408558,2022,3,1,2022-03,13
2022-03-02,95.92751890289935,2022,3,2,2022-03,13
2022-03-03,96.65059229113248,2022,3,3,2022-03,13
2022-03-04,96.33445728122742,2022,3,4,2022-03,13
2022-03-05,97.89418671315174,2022,3,5,2022-03,13
2022-03-06,99.4805271335532,2022,3,6,2022-03,13
2022-03-07,97.12854624196186,2022,3,7,2022-03,13
2022-03-08,96.62356424851073,2022,3,8,2022-03,13
2022-03-09,94.92924523207435,2022,3,9,2022-03,13
2022-03-10,95.20558354011956,2022,3,10,2022-03,13
2022-03-11,96.2924022302182,2022,3,11,2022-03,13
2022-03-12,96.79830122190381,2022,3,12,2022-03,13
2022-03-13,97.06531138274995,2022,3,13,2022-03,13
2022-03-14,98.87531719282835,2022,3,14,2022-03,13
2022-03-15,99.40355595561967,2022,3,15,2022-03,13
2022-03-16,97.93250316800177,2022,3,16,2022-03,13
2022-03-17,98.29862432234866,2022,3,17,2022-03,13
2022-03-18,98.84499544444347,2022,3,18,2022-03,13
2022-03-19,96.0652334262368,2022,3,19,2022-03,13
2022-03-20,95.7620059745525,2022,3,20,2022-03,13
2022-03-21,96.45318309966639,2022,3,21,2022-03,13
2022-03-22,94.6670002176033,2022,3,22,2022-03,13
2022-03-23,91.89389249449574,2022,3,23,2022-03,13
2022-03-24,95.69325696949494,2022,3,24,2022-03,13
2022-03-25,96.19576066009145,2022,3,25,2022-03,13
2022-03-26,98.63977042883158,2022,3,26,2022-03,13
2022-03-27,96.99089451809387,2022,3,27,2022-03,13
2022-03-28,96.97902902220846,2022,3,28,2022-03,13
2022-03-29,97.06905585388748,2022,3,29,2022-03,13
2022-03-30,98.23119714506387,2022,3,30,2022-03,13
2022-03-31,98.8499039607341,2022,3,31,2022-03,13
2022-04-01,98.07982346824869,2022,4,1,2022-04,14
2022-04-02,97.9601940060596,2022,4,2,2022-04,14
2022-04-03,98.7519182662676,2022,4,3,2022-04,14
2022-04-04,97.80723517640064,2022,4,4,2022-04,14
2022-04-05,95.92604805257882,2022,4,5,2022-04,14
2022-04-06,97.31784023827065,2022,4,6,2022-04,14
2022-04-07,98.59881886944811,2022,4,7,2022-04,14
2022-04-08,97.79111167095331,2022,4,8,2022-04,14
2022-04-09,98.85718713062431,2022,4,9,2022-04,14
2022-04-10,99.74201454218749,2022,4,10,2022-04,14
2022-04-11,100.06622131570764,2022,4,11,2022-04,14
2022-04-12,100.58717290168246,2022,4,12,2022-04,14
2022-04-13,100.98252507850525,2022,4,13,2022-04,14
2022-04-14,99.89247862490821,2022,4,14,2022-04,14
2022-04-15,97.70687158389131,2022,4,15,2022-04,14
2022-04-16,96.99048127868562,2022,4,16,2022-04,14
2022-04-17,97.17786923170212,2022,4,17,2022-04,14
2022-04-18,98.19041828000057,2022,4,18,2022-04,14
2022-04-19,96.859453694382,2022,4,19,2022-04,14
2022-04-20,97.56179030516027,2022,4,20,2022-04,14
2022-04-21,98.89221984572546,2022,4,21,2022-04,14
2022-04-22,98.65059485690209,2022,4,22,2022-04,14
2022-04-23,98.734399931407,2022,4,23,2022-04,14
2022-04-24,99.11298603165238,2022,4,24,2022-04,14
2022-04-25,99.88617956296191,2022,4,25,2022-04,14
2022-04-26,100.52841474704282,2022,4,26,2022-04,14
2022-04-27,100.05796804599467,2022,4,27,2022-04,14
2022-04-28,99.06290743049202,2022,4,28,2022-04,14
2022-04-29,101.22803144706472,2022,4,29,2022-04,14
2022-04-30,96.51765584602374,2022,4,30,2022-04,14
2022-05-01,98.01625361651557,2022,5,1,2022-05,15
2022-05-02,97.02087664145974,2022,5,2,2022-05,15
2022-05-03,96.93863115458645,2022,5,3,2022-05,15
2022-05-04,97.81551687627633,2022,5,4,2022-05,15
2022-05-05,98.5570858958411,2022,5,5,2022-05,15
2022-05-06,98.93877775313574,2022,5,6,2022-05,15
2022-05-07,99.14663941444985,2022,5,7,2022-05,15
2022-05-08,99.21390248593393,2022,5,8,2022-05,15
2022-05-09,99.62038916427034,2022,5,9,2022-05,15
2022-05-10,98.81977684562416,2022,5,10,2022-05,15
2022-05-11,99.42013800485302,2022,5,11,2022-05,15
2022-05-12,100.28524524370424,2022,5,12,2022-05,15
2022-05-13,100.70948855685889,2022,5,13,2022-05,15
2022-05-14,98.90262183882476,2022,5,14,2022-05,15
2022-05-15,98.1430207066929,2022,5,15,2022-05,15
2022-05-16,99.23454536173699,2022,5,16,2022-05,15
2022-05-17,95.85845764260013,2022,5,17,2022-05,15
2022-05-18,97.83208972257438,2022,5,18,2022-05,15
2022-05-19,98.78369256072314,2022,5,19,2022-05,15
2022-05-20,99.83678197358213,2022,5,20,2022-05,15
2022-05-21,100.2760658857431,2022,5,21,2022-05,15
2022-05-22,98.25582962451158,2022,5,22,2022-05,15
2022-05-23,98.05714262955244,2022,5,23,2022-05,15
2022-05-24,97.8556848278411,2022,5,24,2022-05,15
2022-05-25,98.96195063141873,2022,5,25,2022-05,15
2022-05-26,99.46987119599069,2022,5,26,2022-05,15
2022-05-27,98.82389598554963,2022,5,27,2022-05,15
2022-05-28,97.14765489536451,2022,5,28,2022-05,15
2022-05-29,98.38800485807144,2022,5,29,2022-05,15
2022-05-30,99.1760835645108,2022,5,30,2022-05,15
2022-05-31,98.74885790370514,2022,5,31,2022-05,15
2022-06-01,97.51507568396413,2022,6,1,2022-06,16
2022-06-02,98.89083579790922,2022,6,2,2022-06,16
2022-06-03,98.5506794633985,2022,6,3,2022-06,16
2022-06-04,97.70120894842343,2022,6,4,2022-06,16
2022-06-05,98.53420008617137,2022,6,5,2022-06,16
2022-06-06,99.78953614862239,2022,6,6,2022-06,16
2022-06-07,96.06575177002193,2022,6,7,2022-06,16
2022-06-08,95.50174414019342,2022,6,8,2022-06,16
2022-06-09,95.66946385473534,2022,6,9,2022-06,16
2022-06-10,96.48879065728175,2022,6,10,2022-06,16
2022-06-11,97.21211511688279,2022,6,11,2022-06,16
2022-06-12,96.24941221581284,2022,6,12,2022-06,16
2022-06-13,95.95117288116091,2022,6,13,2022-06,16
2022-06-14,96.29364634204275,2022,6,14,2022-06,16
2022-06-15,96.56724751587716,2022,6,15,2022-06,16
2022-06-16,97.49702260519018,2022,6,16,2022-06,16
2022-06-17,98.40586865883841,2022,6,17,2022-06,16
2022-06-18,98.66652149410406,2022,6,18,2022-06,16
2022-06-19,99.27055020283898,2022,6,19,2022-06,16
2022-06-20,99.28193098225894,2022,6,20,2022-06,16
2022-06-21,99.80469348059954,2022,6,21,2022-06,16
2022-06-22,99.36108202198426,2022,6,22,2022-06,16
2022-06-23,99.15682950720317,2022,6,23,2022-06,16
2022-06-24,99.83113874310112,2022,6,24,2022-06,16
2022-06-25,100.39439046076969,2022,6,25,2022-06,16
2022-06-26,99.06907861293551,2022,6,26,2022-06,16
2022-06-27,99.67183632145462,2022,6,27,2022-06,16
2022-06-28,97.88797961209708,2022,6,28,2022-06,16
2022-06-29,99.076141370044,2022,6,29,2022-06,16
2022-06-30,98.84352054220275,2022,6,30,2022-06,16
2022-07-01,99.59579329753753,2022,7,1,2022-07,17
2022-07-02,100.21323537940127,2022,7,2,2022-07,17
2022-07-03,100.78723126220176,2022,7,3,2022-07,17
2022-07-04,99.65507295121591,2022,7,4,2022-07,17
2022-07-05,99.47389707952168,2022,7,5,2022-07,17
2022-07-06,97.42771706846501,2022,7,6,2022-07,17
2022-07-07,97.0154972128883,2022,7,7,2022-07,17
2022-07-08,97.28728422457549,2022,7,8,2022-07,17
2022-07-09,97.63149060309243,2022,7,9,2022-07,17
2022-07-10,98.11987089633435,2022,7,10,2022-07,17
2022-07-11,98.2481325585405,2022,7,11,2022-07,17
